Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,0.85,1.0,98,0.9215686274509803,0.8431372549019608,0.9803921568627451,0.9147025813692481,0.8088410991636797,0.9801307189542484,0.9215686274509803,0.8326704014939309,0.9807766243752403,0.9147025813692481,0.8167072510822511,0.9880952380952381,0.9147025813692481,0.808562778320843,0.9885057471264368,0.9498131074790115,0.022409692847330867,1.0,"{'n_neighbors': 3, 'metric': 'cosine', 'p': 1, 'weights': 'distance'}"
SVM,0.85,1.0,98,0.9607843137254902,0.9019607843137255,1.0,0.9547619047619048,0.8819725646404413,1.0,0.9595238095238094,0.8955915879161823,1.0,0.9770114942528735,0.9420289855072465,1.0,0.9393939393939394,0.8571428571428571,1.0,0.9331349839244576,0.046860147298042054,1.0,"{'kernel': 'rbf', 'C': 4.950319465488736, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.0030296707190370885}"
MLP,0.85,1.0,98,0.9411764705882353,0.8627450980392157,1.0,0.9361391694725029,0.8551955492554453,1.0,0.9401135538390439,0.8634260950259025,1.0,0.9523809523809524,0.8888793103448276,1.0,0.9270482603815937,0.8363419913419914,1.0,0.9250531632110579,0.04615109701990387,1.0,"{'hidden_layer_sizes_key': '200', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'relu', 'alpha': 0.012417561117097756, 'max_iter': 1000}"
LightGBM,0.85,1.0,98,0.9411764705882353,0.8627450980392157,1.0,0.9384833661563222,0.8583517360672533,1.0,0.9409846398377659,0.8645188064994643,1.0,0.9330669330669331,0.846289009015991,1.0,0.9450056116722784,0.8690393772893773,1.0,0.9528235994025469,0.03803575664288149,1.0,"{'n_estimators': 1059, 'learning_rate': 0.45941263636082197, 'num_leaves': 10, 'max_depth': 7, 'subsample': 0.6792182599846986, 'colsample_bytree': 0.9318003474971864, 'reg_alpha': 0.06872506500932798, 'reg_lambda': 0.3947332465223031, 'min_child_samples': 38, 'min_data_in_leaf': 28, 'feature_fraction': 0.9303652916281717, 'bagging_fraction': 0.6027808522124762, 'bagging_freq': 8}"
