Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,0.95,0.85,53,0.8823529411764706,0.7843137254901961,0.9607843137254902,0.8551323466806902,0.717629960878265,0.9522740655401944,0.8723553127959921,0.7569019552529977,0.9603467584492252,0.9224270353302612,0.844465221433401,0.9798128342245989,0.8361391694725028,0.7233145161290322,0.935029761904762,0.9062639403142837,0.07587297287207423,1.0,"{'n_neighbors': 3, 'metric': 'manhattan', 'p': 2, 'weights': 'inv_dist'}"
SVM,0.95,0.85,53,0.9411764705882353,0.8627450980392157,1.0,0.9384833661563222,0.8522981670259097,1.0,0.9409846398377659,0.8635085112014933,1.0,0.9330669330669331,0.838952205882353,1.0,0.9450056116722784,0.865875348310693,1.0,0.9248659596835666,0.08936764989726201,1.0,"{'kernel': 'rbf', 'C': 2.7773648223863887, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.055210087128937275}"
MLP,0.95,0.85,53,0.9411764705882353,0.8627450980392157,1.0,0.9414495357891584,0.8629650284356166,1.0,0.9415552384475803,0.8645726368804223,1.0,0.9427350427350428,0.8690476190476191,1.0,0.9450056116722784,0.8676753712237585,1.0,0.8990892865727973,0.06769943320285306,1.0,"{'hidden_layer_sizes_key': '150', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'relu', 'alpha': 0.6692339377829087, 'max_iter': 500}"
LightGBM,0.95,0.85,53,0.9411764705882353,0.8627450980392157,1.0,0.9361391694725029,0.8392402283706631,1.0,0.9401135538390439,0.8575347919218839,1.0,0.9523809523809524,0.8861727150537636,1.0,0.9270482603815937,0.8221212121212123,1.0,0.94054479633427,0.060539668806704326,1.0,"{'n_estimators': 1066, 'learning_rate': 0.24559420315810576, 'num_leaves': 10, 'max_depth': 6, 'subsample': 0.5818834721083609, 'colsample_bytree': 0.939219275531641, 'reg_alpha': 0.08195242304119191, 'reg_lambda': 0.48523929843334895, 'min_child_samples': 48, 'min_data_in_leaf': 21, 'feature_fraction': 0.8799984048282252, 'bagging_fraction': 0.8359453507286072, 'bagging_freq': 8}"
