Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,1.00,0.95,85,0.9411764705882353,0.8627450980392157,1.0,0.9384833661563222,0.8583517360672533,1.0,0.9409846398377659,0.8645188064994643,1.0,0.9330669330669331,0.846289009015991,1.0,0.9450056116722784,0.8690393772893773,1.0,0.916021684477062,0.045353907675652075,1.0,"{'n_neighbors': 7, 'metric': 'cosine', 'p': 2, 'weights': 'distance'}"
SVM,1.00,0.95,85,0.9607843137254902,0.9019607843137255,1.0,0.9594356261022927,0.8896089038092084,1.0,0.9606805685237058,0.8996955059820515,1.0,0.9638447971781305,0.9011470588235295,1.0,0.957351290684624,0.8809312064746847,1.0,0.9320306585523976,0.04304612888509648,1.0,"{'kernel': 'rbf', 'C': 4.17749566594623, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.012220596250413284}"
MLP,1.00,0.95,85,0.9607843137254902,0.9019607843137255,1.0,0.9594356261022927,0.8896089038092084,1.0,0.9606805685237058,0.8996955059820515,1.0,0.9638447971781305,0.9011470588235295,1.0,0.957351290684624,0.8809312064746847,1.0,0.9265722801649575,0.050155614704570396,1.0,"{'hidden_layer_sizes_key': '150', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'relu', 'alpha': 0.014866495647740088, 'max_iter': 500}"
LightGBM,1.00,0.95,85,0.9411764705882353,0.8627450980392157,1.0,0.9414495357891584,0.8622626864977152,1.0,0.9415552384475803,0.8646338574066756,1.0,0.9427350427350428,0.8686705767350928,1.0,0.9450056116722784,0.86475,1.0,0.9351557570321871,0.07073308396733033,1.0,"{'n_estimators': 1078, 'learning_rate': 0.16597826032143143, 'num_leaves': 9, 'max_depth': 6, 'subsample': 0.5024511835587034, 'colsample_bytree': 0.9807979287478916, 'reg_alpha': 0.1742084470044053, 'reg_lambda': 0.5062371712115287, 'min_child_samples': 36, 'min_data_in_leaf': 18, 'feature_fraction': 0.9939286246678107, 'bagging_fraction': 0.8559034811250856, 'bagging_freq': 7}"
