Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,0.75,0.9,33,0.9411764705882353,0.8627450980392157,1.0,0.9361391694725029,0.844903471920421,1.0,0.9401135538390439,0.8592918019069904,1.0,0.9523809523809524,0.8858508403361344,1.0,0.9270482603815937,0.8282768157768158,1.0,0.9136201479679741,0.07540826644152733,1.0,"{'n_neighbors': 3, 'metric': 'euclidean', 'p': 1.2, 'weights': 'distance'}"
SVM,0.75,0.9,33,0.9411764705882353,0.8627450980392157,1.0,0.9384833661563222,0.8522981670259097,1.0,0.9409846398377659,0.8635085112014933,1.0,0.9330669330669331,0.838952205882353,1.0,0.9450056116722784,0.865875348310693,1.0,0.9260326418221156,0.07138207428521381,1.0,"{'kernel': 'rbf', 'C': 12.715727672022556, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.0749237540959973}"
MLP,0.75,0.9,33,0.9019607843137255,0.8235294117647058,0.9803921568627451,0.8932558669400774,0.7899274474157479,0.97593739250086,0.8996086472866659,0.8108388623044528,0.9800486654930289,0.9198412698412698,0.8407280319535221,0.9824561403508771,0.8843995510662177,0.7856481481481482,0.9743589743589745,0.9223564277912105,0.04261923959840351,1.0,"{'hidden_layer_sizes_key': '150', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'relu', 'alpha': 0.04383323192443004, 'max_iter': 1000}"
LightGBM,0.75,0.9,33,0.9607843137254902,0.9019607843137255,1.0,0.9594356261022927,0.8896089038092084,1.0,0.9606805685237058,0.8996955059820515,1.0,0.9638447971781305,0.9011470588235295,1.0,0.957351290684624,0.8809312064746847,1.0,0.9391429330903016,0.04429917277231312,1.0,"{'n_estimators': 1060, 'learning_rate': 0.07855830402514548, 'num_leaves': 9, 'max_depth': 5, 'subsample': 0.6049512863264476, 'colsample_bytree': 0.9431945018642116, 'reg_alpha': 0.11602242452950245, 'reg_lambda': 0.6266804240273478, 'min_child_samples': 32, 'min_data_in_leaf': 19, 'feature_fraction': 0.6831809216468459, 'bagging_fraction': 0.7824279936868144, 'bagging_freq': 9}"
