Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,0.95,0.9,61,0.8627450980392157,0.7647058823529411,0.9607843137254902,0.8372155879895818,0.6998552742881237,0.9450412329212752,0.8533400976489667,0.7350460511735427,0.959120660271277,0.9,0.8122728295096716,0.9677908113391984,0.8237934904601572,0.7086415436415437,0.9333333333333332,0.9223926073926073,0.0743955106402295,1.0,"{'n_neighbors': 5, 'metric': 'manhattan', 'p': 2, 'weights': 'distance'}"
SVM,0.95,0.9,61,0.9607843137254902,0.9019607843137255,1.0,0.958888888888889,0.8826283902209567,1.0,0.96062558356676,0.8976321203707897,1.0,0.9770114942528735,0.9393939393939394,1.0,0.9440559440559441,0.8548786181139122,1.0,0.9216099689783901,0.06851263894163362,1.0,"{'kernel': 'rbf', 'C': 3.6353511272734784, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.01402296190153974}"
MLP,0.95,0.9,61,0.9215686274509803,0.8431372549019608,0.9803921568627451,0.9181657848324515,0.8268486816101778,0.9833639500971969,0.9210084033613445,0.8393582596437268,0.9806128443280144,0.9308641975308642,0.8547664141414142,0.9892557123655914,0.9147025813692481,0.822212643678161,0.989247311827957,0.9078277697385249,0.06051798822855298,1.0,"{'hidden_layer_sizes_key': '75', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'tanh', 'alpha': 0.8123245085588685, 'max_iter': 1000}"
LightGBM,0.95,0.9,61,0.9411764705882353,0.8627450980392157,1.0,0.9361391694725029,0.8392402283706631,1.0,0.9401135538390439,0.8575347919218839,1.0,0.9523809523809524,0.8861727150537636,1.0,0.9270482603815937,0.8221212121212123,1.0,0.9418142676037414,0.06613211437210231,1.0,"{'n_estimators': 1086, 'learning_rate': 0.3616764318031025, 'num_leaves': 9, 'max_depth': 7, 'subsample': 0.5461977690940807, 'colsample_bytree': 0.9030534704318773, 'reg_alpha': 0.19518372206480963, 'reg_lambda': 0.33407374576801113, 'min_child_samples': 37, 'min_data_in_leaf': 20, 'feature_fraction': 0.8557320590949873, 'bagging_fraction': 0.836854375666569, 'bagging_freq': 9}"
