Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,0.90,0.8,39,0.9019607843137255,0.803921568627451,0.9803921568627451,0.8843404808317089,0.7671728786342125,0.973602271097118,0.896189274930245,0.7870918625163315,0.9799767821103805,0.9317460317460317,0.8592474001094691,0.9881150793650794,0.866442199775533,0.760345643939394,0.9629629629629629,0.9094602820689776,0.0955000902425203,1.0,"{'n_neighbors': 3, 'metric': 'manhattan', 'p': 2, 'weights': 'inv_dist'}"
SVM,0.90,0.8,39,0.9803921568627451,0.9411764705882353,1.0,0.978066378066378,0.9223063879639907,1.0,0.9801035565741447,0.9375877181290353,1.0,0.9880952380952381,0.9583333333333334,1.0,0.9696969696969697,0.9,1.0,0.9129156871605385,0.08599143200787632,1.0,"{'kernel': 'rbf', 'C': 3.375280314047608, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.014368506286503246}"
MLP,0.90,0.8,39,0.9411764705882353,0.8627450980392157,1.0,0.9414495357891584,0.8622626864977152,1.0,0.9415552384475803,0.8646338574066756,1.0,0.9427350427350428,0.8686705767350928,1.0,0.9450056116722784,0.86475,1.0,0.8939882758990312,0.06951087082664933,1.0,"{'hidden_layer_sizes_key': '100_50', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'relu', 'alpha': 0.22673986523780384, 'max_iter': 500}"
LightGBM,0.90,0.8,39,0.9607843137254902,0.9019607843137255,1.0,0.9594356261022927,0.8896089038092084,1.0,0.9606805685237058,0.8996955059820515,1.0,0.9638447971781305,0.9011470588235295,1.0,0.957351290684624,0.8809312064746847,1.0,0.9328557602241814,0.08017076973359917,1.0,"{'n_estimators': 1095, 'learning_rate': 0.41770673379568823, 'num_leaves': 10, 'max_depth': 5, 'subsample': 0.609086901761505, 'colsample_bytree': 0.9832224426281924, 'reg_alpha': 0.05731486610583259, 'reg_lambda': 0.8329042142804783, 'min_child_samples': 41, 'min_data_in_leaf': 26, 'feature_fraction': 0.7950834639543503, 'bagging_fraction': 0.6596652555618905, 'bagging_freq': 9}"
