Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,NoCorr,0.85,65,0.9019607843137255,0.803921568627451,0.9803921568627451,0.8843404808317089,0.7671728786342125,0.973602271097118,0.896189274930245,0.7870918625163315,0.9799767821103805,0.9317460317460317,0.8592474001094691,0.9881150793650794,0.866442199775533,0.760345643939394,0.9629629629629629,0.8923477818901159,0.09107022166529044,1.0,"{'n_neighbors': 3, 'metric': 'euclidean', 'p': 1.2, 'weights': 'distance'}"
SVM,NoCorr,0.85,65,0.9019607843137255,0.8235294117647058,0.9803921568627451,0.8931623931623932,0.7945123674560364,0.9725787739789726,0.903720462543992,0.8237090744764725,0.9803178740708676,0.8841025641025642,0.790455528284245,0.9733589743589742,0.907018907018907,0.8087493987493988,0.9803921568627452,0.900371387634815,0.08812630876392975,1.0,"{'kernel': 'rbf', 'C': 0.8982789606162035, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.1567179240644723}"
MLP,NoCorr,0.85,65,0.9803921568627451,0.9411764705882353,1.0,0.978066378066378,0.9223063879639907,1.0,0.9801035565741447,0.9375877181290353,1.0,0.9880952380952381,0.9583333333333334,1.0,0.9696969696969697,0.9,1.0,0.9085039293277279,0.06386269973102414,1.0,"{'hidden_layer_sizes_key': '75', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'tanh', 'alpha': 0.8123245085588685, 'max_iter': 1000}"
LightGBM,NoCorr,0.85,65,0.9411764705882353,0.8627450980392157,1.0,0.9361391694725029,0.8392402283706631,1.0,0.9401135538390439,0.8575347919218839,1.0,0.9523809523809524,0.8861727150537636,1.0,0.9270482603815937,0.8221212121212123,1.0,0.9407660565555303,0.07357047730512156,1.0,"{'n_estimators': 1071, 'learning_rate': 0.3889369986552322, 'num_leaves': 10, 'max_depth': 5, 'subsample': 0.5005738578397622, 'colsample_bytree': 0.9460171913713693, 'reg_alpha': 0.09643948656131353, 'reg_lambda': 0.839737912201979, 'min_child_samples': 40, 'min_data_in_leaf': 22, 'feature_fraction': 0.7413416157129815, 'bagging_fraction': 0.9894575179737523, 'bagging_freq': 9}"
