Model,Corr_Threshold,Cum_Threshold,Num_Features,Accuracy,Accuracy_CI_Lower,Accuracy_CI_Upper,F1_Macro,F1_Macro_CI_Lower,F1_Macro_CI_Upper,F1_Weighted,F1_Weighted_CI_Lower,F1_Weighted_CI_Upper,Precision_Macro,Precision_Macro_CI_Lower,Precision_Macro_CI_Upper,Recall_Macro,Recall_Macro_CI_Lower,Recall_Macro_CI_Upper,CV_F1_Mean,CV_F1_Std,CV_F1_Best_Fold,Best_Params
KNN,0.95,0.95,72,0.9411764705882353,0.8627450980392157,1.0,0.9384833661563222,0.8583517360672533,1.0,0.9409846398377659,0.8645188064994643,1.0,0.9330669330669331,0.846289009015991,1.0,0.9450056116722784,0.8690393772893773,1.0,0.9211217534901746,0.05118142507656811,1.0,"{'n_neighbors': 5, 'metric': 'cosine', 'p': 3, 'weights': 'inv_dist'}"
SVM,0.95,0.95,72,0.9411764705882353,0.8627450980392157,1.0,0.9357894736842104,0.8460288737216907,1.0,0.9403715170278637,0.8606409180918347,1.0,0.9666666666666667,0.924731182795699,1.0,0.9137529137529138,0.8095238095238096,1.0,0.9330319870823305,0.05664960467589201,1.0,"{'kernel': 'rbf', 'C': 0.9120998988864889, 'class_weight': None, 'gamma_choice': 'log_val', 'gamma': 0.011707024641165395}"
MLP,0.95,0.95,72,0.9019607843137255,0.803921568627451,0.9803921568627451,0.8956017195010907,0.7881721153638472,0.9730065359477125,0.9013989942587797,0.8054493246304668,0.9801922753518227,0.8899433899433901,0.7777687998276233,0.9761904761904763,0.9023569023569024,0.8071011381092026,0.978494623655914,0.9234547806630188,0.05065540747210399,1.0,"{'hidden_layer_sizes_key': '150', 'solver': 'lbfgs', 'lr_schedule': 'invscale', 'activation': 'tanh', 'alpha': 0.004383727639915377, 'max_iter': 1000}"
LightGBM,0.95,0.95,72,0.9607843137254902,0.9019607843137255,1.0,0.9594356261022927,0.8896089038092084,1.0,0.9606805685237058,0.8996955059820515,1.0,0.9638447971781305,0.9011470588235295,1.0,0.957351290684624,0.8809312064746847,1.0,0.9353163211057949,0.07441496830521983,1.0,"{'n_estimators': 1088, 'learning_rate': 0.415655450681489, 'num_leaves': 10, 'max_depth': 7, 'subsample': 0.6111215631413405, 'colsample_bytree': 0.919214481054822, 'reg_alpha': 0.18972801422842359, 'reg_lambda': 0.9746169165566725, 'min_child_samples': 37, 'min_data_in_leaf': 22, 'feature_fraction': 0.7824999630071684, 'bagging_fraction': 0.9869623948624002, 'bagging_freq': 6}"
